36,NA,12,1339,1327,1250,37,NA,0,NA,5,19,13,1303,MEM,129,0,718,NA,4,NA,LIT,NA,NA,NA,NA,DL,NA,1991
NA,NA,NA,NA,913,820,53,B,1,0,5,29,NA,NA,MSP,144,0,1525,0,10,0,DLH,0,N787NC,0,0,NW,0,2004
95,NA,52,1246,1154,1050,64,NA,0,NA,1,15,21,1111,HOU,247,0,803,NA,3,NA,DFW,NA,NA,NA,NA,AA,NA,1993
78,53,-3,1357,1400,1245,75,NA,0,NA,4,23,-6,1239,SFO,337,0,1834,NA,5,NA,LAX,NA,N920UA,2,23,UA,NA,2002
68,48,10,1650,1640,1535,65,,0,NA,4,13,7,1542,SAT,247,0,1316,NA,11,NA,DFW,NA,N478AA,5,15,AA,NA,2008
69,NA,1,2201,2200,2055,65,NA,0,NA,4,19,-3,2052,LGA,335,0,180,NA,1,NA,PIT,NA,NA,NA,NA,US,NA,1989
127,96,5,1617,1612,1410,122,NA,0,NA,7,31,0,1410,SYR,793,0,1203,NA,3,NA,ATL,NA,N297WA,5,26,DL,NA,2002
175,98,37,1129,1052,940,132,NA,0,NA,5,10,-6,934,ORD,606,0,793,NA,1,NA,ATL,NA,N328UA,6,71,UA,NA,2003
72,NA,2,842,840,730,70,NA,0,NA,1,1,0,730,BOS,185,0,522,NA,7,NA,LGA,NA,NA,NA,NA,PA (1),NA,1991
119,102,-6,1744,1750,1540,130,NA,0,NA,4,4,5,1545,PDX,834,0,444,NA,5,NA,LAX,NA,N482DA,5,12,DL,NA,1995
107,87,135,1725,1510,1316,114,NA,0,NA,1,24,142,1538,ATL,566,0,4408,NA,2,NA,SBN,NA,N832AS,5,15,EV,NA,2003
80,68,-15,835,850,620,90,,0,0,5,17,-5,615,SLC,501,0,3919,0,3,0,FAT,0,N441SW,5,7,OO,0,2006
73,60,-19,1742,1801,1635,86,NA,0,NA,2,13,-6,1629,MSP,297,0,655,NA,11,NA,MKE,NA,N777N3,3,10,NW,NA,2001
66,NA,-14,1854,1908,1745,83,NA,0,NA,6,26,3,1748,PIT,319,0,1703,NA,6,NA,EWR,NA,NA,NA,NA,US,NA,1993
111,97,-8,2034,2042,1943,119,NA,0,NA,4,16,0,1943,OAK,646,0,2624,NA,12,NA,PHX,NA,N303AW,5,9,HP,NA,1999
74,57,91,1811,1640,1513,87,,0,91,2,2,104,1657,JAN,408,0,3485,0,11,0,DFW,0,N819AE,3,14,MQ,0,2004
107,87,-9,33,42,2150,112,NA,0,NA,5,23,-4,2146,ATL,689,0,1574,NA,2,NA,IAH,NA,N16607,5,15,CO,NA,2001
35,NA,-5,1530,1535,1455,40,NA,0,NA,7,3,0,1455,MOB,174,0,756,NA,4,NA,BTR,NA,NA,NA,NA,DL,NA,1994
75,48,2,2255,2253,2044,69,,0,0,3,23,-4,2040,ELP,347,0,429,0,6,0,PHX,0,N173AW,3,24,HP,0,2004
75,60,7,1357,1350,1225,85,NA,0,NA,4,18,17,1242,OMA,416,0,535,NA,5,NA,ORD,NA,N9003U,2,13,UA,NA,1995
183,NA,13,2308,2255,1954,181,NA,0,NA,3,10,11,2005,TPA,998,0,481,NA,6,NA,EWR,NA,NA,NA,NA,CO,NA,1992
NA,NA,NA,NA,820,700,80,A,1,0,5,17,NA,NA,BOS,185,0,5001,0,9,0,LGA,0,0,0,0,MQ,0,2004
63,44,-16,702,718,600,78,NA,0,NA,1,26,-1,559,ATL,306,0,662,NA,6,NA,GSO,NA,N991DL,6,13,DL,NA,2000
51,NA,3,1911,1908,1820,48,NA,0,NA,6,20,0,1820,PIT,183,0,473,NA,2,NA,IAD,NA,NA,NA,NA,US,NA,1988
71,NA,-4,1753,1757,1540,77,NA,0,NA,7,15,2,1542,ATL,425,0,452,NA,12,NA,MSY,NA,NA,NA,NA,DL,NA,1991
86,72,51,56,5,2255,70,NA,0,NA,5,29,35,2330,SMF,389,0,1102,NA,12,NA,ONT,NA,N387,3,11,WN,NA,1995
231,197,6,1701,1655,1410,225,,0,0,7,11,0,1410,PHX,1440,0,1249,0,2,0,ORD,0,N626AA,4,30,AA,0,2007
156,135,-2,1038,1040,800,160,,0,0,5,31,2,802,LGA,950,0,2046,0,3,0,MCO,0,N644DL,7,14,DL,0,2006
314,297,-12,37,49,2030,319,,0,0,3,6,-7,2023,ANC,2345,0,109,0,9,0,LAX,0,N607AS,5,12,AS,0,2006
128,95,10,2027,2017,1827,110,,0,0,1,14,-8,1819,ATL,508,0,909,0,3,0,PHF,0,N928AT,27,6,FL,0,2005
46,34,-14,1932,1946,1856,50,,0,0,2,7,-10,1846,ORD,174,0,4368,0,10,0,GRB,0,N619MQ,7,5,MQ,0,2003
170,147,2,1542,0,0,165,NA,0,NA,5,26,-3,1352,MIA,1045,0,557,NA,1,NA,SJU,NA,N073AA,7,16,AA,NA,1996
133,NA,4,1559,1555,1340,135,NA,0,NA,5,22,6,1346,MCO,759,0,1759,NA,10,NA,DCA,NA,NA,NA,NA,US,NA,1993
73,63,38,2111,2033,1910,83,NA,0,NA,2,9,48,1958,SFO,451,0,1249,NA,1,NA,EUG,NA,N7259U,3,7,UA,NA,1996
NA,NA,NA,NA,2225,1910,315,NA,1,NA,4,23,NA,NA,HNL,2398,0,219,NA,11,NA,SFO,NA,N733DS,0,0,DL,NA,2000
72,50,-8,1936,0,0,76,NA,0,NA,5,26,-4,1824,DFW,313,0,2394,NA,11,NA,AMA,NA,N2DHAA,9,13,AA,NA,1999
151,112,8,2046,2038,1710,148,NA,0,NA,4,29,5,1715,LGA,887,0,300,NA,5,NA,STL,NA,N54337,5,34,TW,NA,1997
152,141,-12,1206,1218,935,163,NA,0,NA,6,8,-1,934,MCO,1033,0,2223,NA,8,NA,ROC,NA,N514AU,4,7,US,NA,1998
62,50,8,1053,1045,1035,70,,0,0,4,22,16,1051,MDW,307,0,2570,0,9,0,CLE,0,N306SW,3,9,WN,0,2005
60,NA,-13,1840,1853,1740,73,NA,0,NA,7,1,0,1740,CLT,336,0,1772,NA,5,NA,SDF,NA,NA,NA,NA,US,NA,1994
122,99,-14,1201,1215,905,130,,0,0,5,9,-6,859,ATL,732,0,1708,0,6,0,DFW,0,N955DL,6,17,DL,0,2006
306,272,7,1421,1414,1217,297,,0,NA,3,16,-2,1215,SFO,2079,0,345,NA,7,NA,DTW,NA,N304US,9,25,NW,NA,2008
63,49,-7,948,955,845,70,NA,0,NA,7,28,0,845,ONT,325,0,600,NA,5,NA,PHX,NA,N609,3,11,WN,NA,2000
142,NA,-5,1702,1707,1440,147,NA,0,NA,4,25,0,1440,MCO,938,0,1403,NA,3,NA,EWR,NA,NA,NA,NA,DL,NA,1993
66,40,59,851,752,650,62,NA,0,NA,5,22,55,745,LAS,236,0,668,NA,11,NA,LAX,NA,N130DL,5,21,DL,NA,1996
148,130,-10,1308,1318,1042,156,,0,0,7,19,-2,1040,BUF,1011,0,549,0,8,0,MCO,0,N986AT,5,13,FL,0,2007
122,110,-3,1252,1255,1150,125,,0,0,4,13,0,1150,MKE,689,0,2702,0,9,0,RDU,0,N507CA,4,8,OO,0,2007
64,38,11,1430,1419,1310,69,,0,0,4,15,16,1326,DCA,214,0,4785,0,6,0,LGA,0,N700LE,2,24,MQ,0,2006
120,NA,6,1410,1404,1110,114,NA,0,NA,5,1,0,1110,CHS,760,0,406,NA,5,NA,ORD,NA,NA,NA,NA,UA,NA,1992
114,NA,9,1054,1045,851,114,NA,0,NA,3,24,9,900,DFW,551,0,531,NA,2,NA,STL,NA,NA,NA,NA,TW,NA,1988
153,NA,13,2028,2015,1755,140,NA,0,NA,5,19,0,1755,SEA,954,0,711,NA,6,NA,LAX,NA,NA,NA,NA,DL,NA,1992
54,46,-11,829,840,735,65,NA,0,NA,1,26,0,735,MAF,294,0,553,NA,2,NA,AUS,NA,N676@@,2,6,WN,NA,2001
184,146,6,1303,1257,906,171,NA,0,NA,1,30,-7,859,RSW,1120,0,752,NA,12,NA,ORD,NA,N541AA,3,35,AA,NA,2002
66,NA,70,1748,1638,1530,68,NA,0,NA,6,29,72,1642,BOS,280,0,1680,NA,8,NA,PHL,NA,NA,NA,NA,US,NA,1992
49,39,14,1213,1159,1100,59,NA,0,NA,1,6,24,1124,STL,195,0,130,NA,7,NA,SGF,NA,N410EA,2,8,TW,NA,1998
52,38,-2,1103,1105,1000,65,,0,NA,7,8,11,1011,LAS,223,0,69,NA,6,NA,BUR,NA,N917WN,6,8,WN,NA,2008
72,51,-9,2341,2350,2235,75,NA,0,NA,1,20,-6,2229,ALB,367,0,1950,NA,8,NA,PIT,NA,N411äâ,5,16,US,NA,2001
71,58,40,1845,1805,1700,65,,0,4,1,20,34,1734,DAL,296,0,458,30,3,6,LIT,0,N310,5,8,WN,0,2006
82,70,-9,1148,1157,1029,88,,0,0,6,2,-3,1026,SFO,451,0,6404,0,9,0,EUG,0,N979SW,4,8,OO,0,2006
91,70,0,1236,1236,1105,91,NA,0,NA,7,13,0,1105,RDU,416,0,435,NA,2,NA,EWR,NA,N14604,6,15,CO,NA,2000
138,NA,-19,1031,1050,915,155,NA,0,NA,5,25,-2,913,MSP,931,0,317,NA,9,NA,DCA,NA,NA,NA,NA,NW,NA,1992
39,NA,-6,1014,1020,935,45,NA,0,NA,6,26,0,935,CRP,187,0,7,NA,3,NA,HOU,NA,NA,NA,NA,WN,NA,1988
133,90,115,2017,1822,1545,97,NA,0,NA,5,9,79,1704,DFW,551,0,1090,NA,6,NA,ELP,NA,N938DL,10,33,DL,NA,2000
26,NA,14,1604,1550,1520,30,NA,0,NA,6,6,18,1538,TOL,84,0,342,NA,2,NA,FWA,NA,NA,NA,NA,DL,NA,1993
120,97,-3,2030,2033,1730,123,NA,0,NA,1,9,0,1730,EWR,719,0,1948,NA,10,NA,ORD,NA,N2BVAA,5,18,AA,NA,1995
131,107,-7,1253,1300,1045,135,,0,NA,4,7,-3,1042,MOB,779,0,3935,NA,8,NA,ORD,NA,N677AE,6,18,MQ,NA,2008
76,47,33,2030,1957,1845,72,,0,12,7,14,29,1914,IAH,224,0,714,17,8,4,DFW,0,N58606,10,19,CO,0,2005
243,204,13,1233,1220,630,230,NA,0,NA,2,26,0,630,STL,1710,0,482,NA,11,NA,SEA,NA,N954U,14,25,TW,NA,1996
110,91,-9,926,935,645,110,,0,0,4,1,-9,636,DEN,629,0,774,0,2,0,LAS,0,N902FR,9,10,F9,0,2007
167,116,52,1855,1803,1423,160,NA,0,NA,6,5,45,1508,CMH,927,0,1830,NA,7,NA,DFW,NA,N225AA,5,46,AA,NA,1997
171,155,-16,1339,1355,1150,185,NA,0,NA,5,7,-2,1148,IAH,1117,0,2247,NA,6,NA,PIT,NA,N300AU,3,13,US,NA,2002
194,146,-2,1203,1205,850,195,NA,0,NA,2,10,-1,849,FLL,1076,0,455,NA,4,NA,LGA,NA,N77303,4,44,CO,NA,2001
69,NA,28,1958,1930,1933,57,NA,0,NA,5,11,16,1949,BNA,214,0,514,NA,12,NA,ATL,NA,NA,NA,NA,EA,NA,1987
131,118,54,1225,1131,915,136,NA,0,NA,2,12,59,1014,MCO,834,0,1049,NA,6,NA,PIT,NA,N393äâ,3,10,US,NA,2001
78,61,3,2243,2240,2125,75,NA,0,NA,3,27,0,2125,SJC,417,0,716,NA,5,NA,SAN,NA,N358,2,15,WN,NA,1998
291,255,11,1935,1924,1145,279,NA,0,NA,7,18,-1,1144,ATL,2182,0,528,NA,8,NA,SEA,NA,N122DL,16,20,DL,NA,2002
110,95,-7,940,947,750,117,NA,0,NA,7,22,0,750,PHX,602,0,2546,NA,2,NA,DEN,NA,N323AW,4,11,HP,NA,1998
105,NA,15,2142,2127,1959,88,NA,0,NA,4,25,-2,1957,SFO,447,0,1294,NA,3,NA,SAN,NA,NA,NA,NA,UA,NA,1993
110,96,-10,1250,1300,1105,115,NA,0,NA,3,3,-5,1100,PHX,651,0,2356,NA,10,NA,SFO,NA,N381ä1,4,10,UA,NA,2001
55,43,-8,823,831,730,61,NA,0,NA,2,30,-2,728,PIT,219,0,1217,NA,6,NA,ROA,NA,N265AU,7,5,US,NA,1998
146,132,51,2021,1930,1550,160,,0,51,6,24,65,1655,RDU,1043,0,2765,0,3,0,IAH,0,N33182,4,10,XE,0,2007
62,43,3,1717,1714,1615,59,NA,0,NA,5,4,0,1615,ITH,239,0,526,NA,8,NA,PIT,NA,N963VJ,4,15,US,NA,2000
57,48,-10,728,738,630,68,NA,0,NA,4,1,1,631,CLT,290,0,1186,NA,6,NA,ORF,NA,N895US,3,6,US,NA,1995
184,159,-3,1653,1656,1550,186,NA,0,NA,6,1,-1,1549,LAS,1222,0,1923,NA,6,NA,IAH,NA,N83873,4,21,CO,NA,1996
57,45,11,2126,2115,2010,65,,0,NA,6,30,19,2029,RDU,255,0,2825,NA,8,NA,BWI,NA,N277WN,4,8,WN,NA,2008
135,NA,-2,853,855,735,140,NA,0,NA,6,18,3,738,IAH,817,0,591,NA,3,NA,JAX,NA,NA,NA,NA,CO,NA,1989
208,180,-5,1719,1724,1253,211,,0,0,1,19,-2,1251,LGA,1389,0,732,0,7,0,DFW,0,N3ATAA,12,16,AA,0,2004
116,97,-17,1523,1540,1337,123,,0,0,4,24,-10,1327,ORD,693,0,4166,0,7,0,OKC,0,N831MQ,5,14,MQ,0,2003
68,56,-5,2305,2310,2055,75,,0,NA,5,15,2,2057,PHX,369,0,3775,NA,2,NA,BUR,NA,N447WN,4,8,WN,NA,2008
70,NA,-7,2308,2315,2200,75,NA,0,NA,1,19,-2,2158,LAX,337,0,1048,NA,12,NA,SFO,NA,NA,NA,NA,AA,NA,1988
119,81,26,2117,2051,1805,106,NA,0,NA,3,17,13,1818,CLE,622,0,1272,NA,5,NA,MSP,NA,N817EA,9,29,NW,NA,1995
342,323,-19,1142,1201,900,361,,0,0,3,30,0,900,HNL,2583,0,481,0,5,0,SNA,0,N751AL,4,15,AQ,0,2007
33,NA,3,1055,1052,1022,30,NA,0,NA,6,23,0,1022,JAX,117,0,587,NA,4,NA,SAV,NA,NA,NA,NA,EA,NA,1988
89,NA,23,2005,1942,1755,107,NA,0,NA,7,3,41,1836,PIT,340,0,105,NA,12,NA,JFK,NA,NA,NA,NA,US,NA,1989
171,147,31,1916,1845,1715,150,NA,0,NA,3,8,10,1725,ORD,843,0,723,NA,3,NA,MHT,NA,N573UA,11,13,UA,NA,2000
276,213,37,1439,1402,800,242,NA,0,NA,4,10,3,803,ORD,1723,0,1325,NA,5,NA,SAN,NA,N566A1,13,50,AA,NA,2001
47,25,7,1222,1215,1130,45,,0,NA,5,25,5,1135,LAX,109,0,3114,NA,4,NA,SAN,NA,N834AE,5,17,MQ,NA,2008
94,75,-9,1314,1323,1040,103,,0,0,4,29,0,1040,ATL,552,0,4541,0,6,0,SHV,0,N929EV,11,8,EV,0,2006
68,49,12,2255,2243,2225,78,NA,0,NA,4,9,22,2247,GRB,288,0,1587,NA,5,NA,DTW,NA,N8906E,2,17,NW,NA,1996
224,196,-7,1124,1131,946,225,,0,NA,3,6,-6,940,DEN,1545,0,1451,NA,8,NA,MCO,NA,N487UA,17,11,UA,NA,2008
102,66,-1,1936,1937,1800,97,,0,0,5,7,-6,1754,LBB,458,0,2080,0,7,0,IAH,0,N14993,5,31,XE,0,2006
46,32,-3,1206,1209,1120,49,NA,0,NA,4,20,0,1120,MSY,186,0,327,NA,2,NA,PNS,NA,N909DA,3,11,DL,NA,1997
146,96,8,923,915,805,130,NA,0,NA,3,14,-8,757,IND,587,0,832,NA,5,NA,PHL,NA,N785AU,5,45,US,NA,2003
150,133,-4,1008,1012,835,157,,0,0,2,7,3,838,MCI,950,0,1682,0,6,0,DCA,0,N807MD,2,15,US,0,2005
112,NA,-1,2228,2229,1935,114,NA,0,NA,3,25,1,1936,MCO,683,0,1082,NA,7,NA,MEM,NA,NA,NA,NA,NW,NA,1990
48,35,7,2057,2050,2000,50,NA,0,NA,7,21,9,2009,FLL,197,0,1854,NA,5,NA,TPA,NA,N328,4,9,WN,NA,2000
83,NA,-12,1543,1555,1320,95,NA,0,NA,6,3,0,1320,OKC,495,0,1608,NA,10,NA,DEN,NA,NA,NA,NA,CO,NA,1987
84,NA,-4,1031,1035,905,90,NA,0,NA,6,11,2,907,SNA,372,0,1045,NA,9,NA,SFO,NA,NA,NA,NA,UA,NA,1993
88,50,35,1822,1747,1720,87,,0,33,2,17,34,1754,JAN,341,0,1173,1,2,1,ATL,0,N914DL,4,34,DL,0,2004
206,NA,-2,1636,1638,1107,211,NA,0,NA,3,23,3,1110,DFW,1438,0,546,NA,1,NA,SJC,NA,NA,NA,NA,AA,NA,1991
NA,NA,NA,NA,1305,1149,76,A,1,0,6,2,NA,NA,SFO,250,0,6183,0,12,0,ACV,0,0,0,0,OO,0,2006
75,61,11,805,754,630,84,NA,0,NA,1,8,20,650,MEM,369,0,824,NA,1,NA,VPS,NA,N759Næ,5,9,NW,NA,2001
82,NA,-1,920,921,800,81,NA,0,NA,4,17,-2,758,MSP,334,0,123,NA,8,NA,ORD,NA,NA,NA,NA,NW,NA,1989
132,119,17,2217,2200,2000,120,,0,0,3,28,5,2005,HOU,687,0,134,0,9,17,STL,0,N310,7,6,WN,0,2005
72,57,6,1321,1315,1200,75,,0,0,6,10,9,1209,ONT,361,0,1864,0,2,0,OAK,0,N342,4,11,WN,0,2007
92,NA,6,1422,1416,1250,86,NA,0,NA,2,1,0,1250,ATL,481,0,978,NA,3,NA,RIC,NA,NA,NA,NA,DL,NA,1988
87,NA,8,956,948,730,78,NA,0,NA,3,2,-1,729,DTW,312,0,524,NA,11,NA,MSN,NA,NA,NA,NA,NW,NA,1994
198,185,-7,1923,1930,1405,205,,0,0,6,20,0,1405,BNA,1448,0,2303,0,8,0,PHX,0,N601WN,3,10,WN,0,2005
156,134,-24,1656,1720,1225,175,,0,0,4,13,-5,1220,DFW,1055,0,102,0,10,0,LAS,0,N977AT,9,13,FL,0,2005
144,118,-14,1221,1235,1205,150,NA,0,NA,3,10,-8,1157,TUS,936,0,1245,NA,4,NA,IAH,NA,N33817,3,23,CO,NA,2002
123,NA,2,1838,1836,1535,121,NA,0,NA,3,14,0,1535,DEN,804,0,1624,NA,3,NA,RNO,NA,NA,NA,NA,CO,NA,1990
77,65,15,1835,1820,1700,80,NA,0,NA,1,2,18,1718,OAK,446,0,864,NA,4,NA,SAN,NA,N685@@,5,7,WN,NA,2001
129,114,-11,2307,2318,2000,138,NA,0,NA,2,22,-2,1958,MCI,919,0,1482,NA,4,NA,SLC,NA,N915DN,5,10,DL,NA,1997
155,139,-10,1215,1225,940,165,NA,0,NA,5,7,0,940,HOU,937,0,2303,NA,3,NA,MDW,NA,N717,5,11,WN,NA,2003
93,NA,-1,1958,1959,1815,104,NA,0,NA,1,7,10,1825,RDU,431,0,1687,NA,2,NA,LGA,NA,NA,NA,NA,US,NA,1994
61,48,-1,1151,1152,1050,62,NA,0,NA,7,24,0,1050,CVG,268,0,595,NA,11,NA,GRR,NA,N373DL,5,8,DL,NA,1996
46,33,-11,1110,1121,1030,51,NA,0,NA,6,18,-6,1024,CLT,168,0,1037,NA,3,NA,CHS,NA,N887US,4,9,US,NA,2000
204,184,-2,1154,1156,630,206,NA,0,NA,5,28,0,630,MSP,1518,0,396,NA,7,NA,SMF,NA,N355NW,6,14,NW,NA,2000
39,NA,-6,808,814,730,44,NA,0,NA,3,27,-1,729,SLC,NA,0,1508,NA,7,NA,IDA,NA,NA,NA,NA,DL,NA,1994
81,60,20,2041,2021,1910,71,NA,0,NA,1,11,10,1920,CMH,346,0,374,NA,11,NA,CLT,NA,N981US,4,17,US,NA,1996
70,60,30,2150,2120,1905,75,,0,27,5,2,35,1940,SLC,368,0,1113,3,9,0,LAS,0,N633SW,5,5,WN,0,2005
52,NA,0,1146,1146,1050,56,NA,0,NA,7,25,4,1054,FAT,209,0,1550,NA,7,NA,LAX,NA,NA,NA,NA,DL,NA,1993
124,107,-3,1613,1616,1410,126,NA,0,NA,5,29,-1,1409,ORD,802,0,1172,NA,5,NA,DFW,NA,N806UA,8,9,UA,NA,1998
181,135,-8,1148,1156,850,186,,0,0,7,1,-3,847,PBI,1028,0,1468,0,10,0,JFK,0,N697DL,16,30,DL,0,2006
65,46,-3,2117,2120,2015,65,NA,0,NA,6,24,-3,2012,MFE,316,0,1753,NA,8,NA,IAH,NA,N14346,4,15,CO,NA,1996
152,122,6,2134,2128,1850,158,,0,0,6,10,12,1902,ORD,925,0,346,0,2,0,IAH,0,N73278,6,24,CO,0,2007
106,NA,4,1606,1602,1320,102,NA,0,NA,7,13,0,1320,CLE,622,0,676,NA,3,NA,MSP,NA,NA,NA,NA,NW,NA,1988
180,151,14,1,2347,1859,168,NA,0,NA,7,22,2,1901,SAT,1210,0,512,NA,8,NA,LAX,NA,N73385,2,27,CO,NA,1999
92,72,230,2029,1639,1505,94,,0,18,5,2,232,1857,OMA,416,0,453,212,1,0,ORD,0,N934UA,3,17,UA,0,2004
124,99,-4,1146,1150,940,130,NA,0,NA,1,2,2,942,BOS,728,0,1516,NA,8,NA,CLT,NA,N819US,8,17,US,NA,1999
211,170,11,2119,2108,1545,203,NA,0,NA,2,10,3,1548,MSP,1536,0,308,NA,10,NA,LAX,NA,N514US,20,21,NW,NA,2000
61,47,-3,951,954,850,64,NA,0,NA,2,22,0,850,LGA,254,0,2034,NA,10,NA,ROC,NA,N985VJ,4,10,US,NA,1996
40,NA,0,2051,2051,1910,41,NA,0,NA,3,14,1,1911,TYS,152,0,1220,NA,9,NA,BNA,NA,NA,NA,NA,DL,NA,1994
75,NA,10,1611,1601,1340,81,NA,0,NA,1,21,16,1356,PIT,412,0,586,NA,12,NA,ORD,NA,NA,NA,NA,US,NA,1992
148,NA,3,2223,2220,1955,145,NA,0,NA,6,18,0,1955,TPA,842,0,1401,NA,1,NA,BWI,NA,NA,NA,NA,US,NA,1992
66,NA,6,1016,1010,810,60,NA,0,NA,3,16,0,810,PHX,304,0,446,NA,3,NA,SAN,NA,NA,NA,NA,WN,NA,1988
121,98,18,1819,1801,1620,101,NA,0,NA,2,16,-2,1618,ATL,545,0,700,NA,4,NA,PBI,NA,N910DL,10,13,DL,NA,1996
67,50,1,1032,1031,925,66,NA,0,NA,7,16,0,925,LIT,327,0,1027,NA,4,NA,BNA,NA,N536AA,4,13,AA,NA,1995
287,NA,42,1622,1540,1235,245,NA,0,NA,4,20,0,1235,EWR,1627,0,924,NA,12,NA,PSE,NA,NA,NA,NA,EA,NA,1990
114,NA,17,1042,1025,725,120,NA,0,NA,7,26,23,748,DEN,804,0,172,NA,11,NA,RNO,NA,NA,NA,NA,CO,NA,1989
118,NA,48,1306,1218,914,124,NA,0,NA,3,11,54,1008,DEN,836,0,806,NA,3,NA,GEG,NA,NA,NA,NA,CO,NA,1992
98,88,4,1724,1720,1520,120,NA,0,NA,2,12,26,1546,STL,687,0,1279,NA,9,NA,HOU,NA,N711,3,7,WN,NA,2000
298,280,1,552,551,2300,291,,0,0,5,3,-6,2254,LAX,2504,0,246,0,3,0,KOA,0,N5EXAA,10,8,AA,0,2006
136,100,17,859,842,640,122,,0,0,1,26,3,643,CLT,644,0,31,0,9,17,BDL,0,N183UW,6,30,US,0,2005
80,71,-5,2225,2230,2105,85,NA,0,NA,3,12,0,2105,BWI,495,0,1341,NA,3,NA,SDF,NA,N370,4,5,WN,NA,2003
75,59,-8,1322,1330,1203,87,,0,0,6,11,4,1207,CVG,373,0,562,0,3,0,ATL,0,N977DL,8,8,DL,0,2006
94,72,33,2011,1938,1650,108,NA,0,NA,2,12,47,1737,DTW,528,0,1728,NA,8,NA,MSP,NA,N332NW,5,17,NW,NA,1997
40,NA,-5,1255,1300,1215,45,NA,0,NA,5,15,0,1215,HOU,148,0,318,NA,9,NA,AUS,NA,NA,NA,NA,WN,NA,1989
105,NA,19,828,809,745,84,NA,0,NA,5,18,-2,743,DEN,419,0,485,NA,9,NA,ICT,NA,NA,NA,NA,UA,NA,1992
36,NA,1,1421,1420,1345,35,NA,0,NA,7,26,0,1345,SEA,94,0,142,NA,5,NA,BLI,NA,NA,NA,NA,AS,NA,1991
100,80,9,1438,1429,1245,104,,0,0,7,1,13,1258,SRQ,547,0,2603,0,4,0,CLT,0,N923FJ,4,16,YV,0,2007
67,NA,9,2129,2120,2015,65,NA,0,NA,7,9,7,2022,ELP,347,0,497,NA,12,NA,PHX,NA,NA,NA,NA,WN,NA,1990
66,47,2,1534,1532,1417,75,NA,0,NA,3,15,11,1428,LIT,296,0,279,NA,12,NA,STL,NA,N54352,4,15,TW,NA,1999
87,60,12,1312,1300,1145,75,,0,0,2,1,0,1145,SJC,417,0,1571,0,7,0,SAN,0,N396,2,25,WN,0,2003
105,NA,7,1407,1400,1220,100,NA,0,NA,7,22,2,1222,BNA,657,0,488,NA,11,NA,IAH,NA,NA,NA,NA,PI,NA,1987
68,37,15,930,915,820,55,NA,0,NA,5,10,2,822,ITH,239,0,305,NA,3,NA,PIT,NA,N975VJ,3,28,US,NA,1995
102,NA,9,2054,2045,1815,90,NA,0,NA,1,24,-3,1812,PIT,598,0,480,NA,2,NA,BHM,NA,NA,NA,NA,US,NA,1992
49,NA,-3,1017,1020,930,50,NA,0,NA,5,7,-2,928,ORF,216,0,1726,NA,1,NA,GSO,NA,NA,NA,NA,CO,NA,1994
73,52,83,2355,2232,2115,77,NA,0,NA,1,26,87,2242,PHX,370,0,2664,NA,6,NA,LAX,NA,N928UA,5,16,UA,NA,2000
104,84,-11,1100,1111,918,113,NA,0,NA,7,15,-2,916,PVD,614,0,1444,NA,7,NA,DTW,NA,N9338@,5,15,NW,NA,2001
131,NA,13,2012,1959,1659,120,NA,0,NA,2,8,2,1701,PHL,678,0,126,NA,12,NA,ORD,NA,NA,NA,NA,UA,NA,1987
78,60,-8,953,1001,835,86,NA,0,NA,5,1,0,835,BOS,413,0,860,NA,11,NA,IAD,NA,N307UA,4,14,UA,NA,2002
73,60,4,1913,1909,1800,69,NA,0,NA,2,4,0,1800,BWI,314,0,1040,NA,6,NA,CLE,NA,N58606,3,10,CO,NA,1996
85,62,5,1820,1815,1655,80,NA,0,NA,1,6,0,1655,BNA,395,0,2028,NA,11,NA,MDW,NA,N324,5,18,WN,NA,2000
57,44,-7,1144,1151,1040,71,,0,0,7,10,7,1047,ORF,290,0,1621,0,10,0,CLT,0,N816MA,4,9,US,0,2004
159,NA,19,2239,2220,1755,145,NA,0,NA,4,2,5,1800,MCI,1044,0,752,NA,8,NA,PHX,NA,NA,NA,NA,WN,NA,1990
104,53,97,2031,1854,1725,89,,0,0,2,1,82,1847,EWR,209,0,2292,82,8,15,MHT,0,N13936,19,32,XE,0,2006
76,NA,6,1405,1359,1248,71,NA,0,NA,4,5,1,1249,LGA,292,0,2240,NA,5,NA,BUF,NA,NA,NA,NA,US,NA,1994
142,NA,17,2211,2154,1840,134,NA,0,NA,7,17,9,1849,DEN,967,0,490,NA,2,NA,SFO,NA,NA,NA,NA,UA,NA,1991
82,67,20,1650,1630,1505,85,NA,0,NA,5,23,23,1528,OAK,407,0,1350,NA,2,NA,LAS,NA,N394,5,10,WN,NA,1996
143,102,65,2210,2105,1855,130,,0,0,6,27,52,1947,JFK,760,0,4762,52,9,13,ATL,0,N907EV,8,33,EV,0,2003
88,72,1,1031,1030,805,85,,0,NA,2,13,-2,803,BUF,468,0,3846,NA,5,NA,MDW,NA,N385SW,3,13,WN,NA,2008
49,33,-10,1808,0,0,59,NA,0,NA,6,7,0,1719,AUS,190,0,1449,NA,12,NA,DFW,NA,N405AA,4,12,AA,NA,1996
79,NA,27,1639,1612,1445,87,NA,0,NA,7,8,35,1520,ORD,491,0,1080,NA,11,NA,MEM,NA,NA,NA,NA,DL,NA,1987
